,year,gender,rank,country_code,name,time,notes
5593,1964,men,22,URS,nikolai tikhomirov,2:26:07.40,
5594,1964,men,23,USA,peter joseph mcardle,2:26:24.40,
5595,1964,men,24,GER,heinrich hagen,2:26:39.80,
5596,1964,men,25,TCH,pavel kantorek,2:26:47.20,
5597,1964,men,26,URS,nikolai abramov,2:27:09.40,
5598,1964,men,27,NZL,raymond leslie puckett,2:27:34.00,
5599,1964,men,28,FIN,eino olavi valle,2:27:34.80,
5600,1964,men,29,NZL,jeffrey lynn julian,2:27:57.60,
5601,1964,men,30,CHI,ricardo vidal,2:28:01.60,
5602,1964,men,31,AUS,robert andrew vagg,2:28:41.00,
5603,1964,men,32,SUI,guido vogele,2:29:17.80,
5604,1964,men,33,IND,balkrishan akotkar,2:29:27.40,
5605,1964,men,34,LUX,jean aniset,2:29:52.60,
5606,1964,men,35,MYA,sumbwegam thin,2:30:35.80,
5607,1964,men,35,MYA,sumbwegam thin,2:30:35.80,
5608,1964,men,35,MYA,sumbwegam thin,2:30:35.80,
5609,1964,men,35,MYA,sumbwegam thin,2:30:35.80,
5610,1964,men,35,MYA,sumbwegam thin,2:30:35.80,
5611,1964,men,35,MYA,sumbwegam thin,2:30:35.80,
5612,1964,men,35,MYA,sumbwegam thin,2:30:35.80,
5613,1964,men,35,MYA,sumbwegam thin,2:30:35.80,
5614,1964,men,36,ROU,constantin grecescu,2:30:42.60,
5615,1964,men,37,HUN,janos pinter,2:30:50.20,
5616,1964,men,38,GER,gerhard honicke,2:33:23.00,
5617,1964,men,39,GER,manfred naumann,2:33:42.00,
5618,1964,men,40,ITA,antonio ambu,2:34:37.60,
5619,1964,men,41,SUI,oscar leupi,2:35:05.40,
5620,1964,men,42,NZL,ivan keats,2:36:16.80,
5621,1964,men,43,IND,harbans lal,2:37:05.80,
5622,1964,men,44,POR,armando aldegalega,2:38:02.20,
5623,1964,men,45,KEN,chrisantus nyakwayo,2:38:38.60,
5624,1964,men,46,ZAM,constantino kapambwe,2:39:28.40,
5625,1964,men,47,TAN,omari abdallah,2:40:06.00,
5626,1964,men,48,PAK,muhammad youssef,2:40:46.00,
5627,1964,men,49,KEN,nabiba naftali temu,2:40:46.60,
5628,1964,men,50,KOR,hyeong-gyeol ju,2:41:08.20,
5629,1964,men,50,KOR,hyeong-gyeol ju,2:41:08.20,
5630,1964,men,50,KOR,hyeong-gyeol ju,2:41:08.20,
5631,1964,men,50,KOR,hyeong-gyeol ju,2:41:08.20,
5632,1964,men,50,KOR,hyeong-gyeol ju,2:41:08.20,
5633,1964,men,50,KOR,hyeong-gyeol ju,2:41:08.20,
5634,1964,men,50,KOR,hyeong-gyeol ju,2:41:08.20,
5635,1964,men,50,KOR,hyeong-gyeol ju,2:41:08.20,
5636,1964,men,51,ZIM,mathias kanda,2:41:09.00,
5637,1964,men,52,AUS,anthony cook,2:42:03.60,
5638,1964,men,53,MEX,victor peralta jimenez,2:44:23.60,
5639,1964,men,54,ZAM,trev haynes,2:45:08.60,
5640,1964,men,55,PUR,abraham fornes,2:46:22.60,
5641,1964,men,56,ZIM,robson mrombe,2:49:30.80,
5642,1964,men,57,ZAM,laurent daniel chifita,2:51:53.20,
5643,1964,men,58,THA,chanom sirirangsri,2:59:25.60,
5644,1964,men,,IRL,james joseph hogan,None,Did not finish
5645,1964,men,,NEP,ganga bahadur thapa,None,Did not finish
5646,1964,men,,NEP,bhupendra silwal,None,Did not finish
5647,1964,men,,URS,viktor baikov,None,Did not finish
5648,1964,men,,TUN,mohamed hadheb hannachi,None,Did not finish
5649,1964,men,,KEN,andrew soi,None,Did not finish
5650,1964,men,,ARG,osvaldo roberto suarez,None,Did not finish
5651,1964,men,,ETH,mamo wolde,None,Did not finish
5652,1964,men,,TUN,hedhili ben boubaker,None,Did not finish
5653,1964,men,,VNM,nguyen van ly,None,Did not finish
5654,1964,men,,BOL,alberto garabito,None,Did not start
5655,1964,men,,BOL,alberto garabito,None,Did not start
5656,1964,men,,BOL,alberto garabito,None,Did not start
5657,1964,men,,BOL,alberto garabito,None,Did not start
5658,1964,men,,BOL,alberto garabito,None,Did not start
5659,1964,men,,BOL,alberto garabito,None,Did not start
5660,1964,men,,BOL,alberto garabito,None,Did not start
5661,1964,men,,BOL,alberto garabito,None,Did not start
5662,1964,men,,BOL,alejo montano,None,Did not start
5663,1964,men,,BOL,alejo montano,None,Did not start
5664,1964,men,,BOL,alejo montano,None,Did not start
5665,1964,men,,BOL,alejo montano,None,Did not start
5666,1964,men,,BOL,alejo montano,None,Did not start
5667,1964,men,,BOL,alejo montano,None,Did not start
5668,1964,men,,BOL,alejo montano,None,Did not start
5669,1964,men,,BOL,alejo montano,None,Did not start
5670,1964,men,,FRA,jean-louis brugier,None,Did not start
5671,1964,men,,LBA,suliman fighi hassan,None,Did not start
5672,1964,men,,LBA,suliman fighi hassan,None,Did not start
5673,1964,men,,LBA,suliman fighi hassan,None,Did not start
5674,1964,men,,LBA,suliman fighi hassan,None,Did not start
5675,1964,men,,LBA,suliman fighi hassan,None,Did not start
5676,1964,men,,LBA,suliman fighi hassan,None,Did not start
5677,1964,men,,LBA,suliman fighi hassan,None,Did not start
5678,1964,men,,LBA,suliman fighi hassan,None,Did not start
5679,1964,men,,ROU,dumitru chitoban,None,Did not start
5680,1964,men,,CAN,bruce kidd,None,Did not start
5681,1964,men,,HUN,lajos mecser,None,Did not start
5682,1964,men,,MAD,jean randrianjatovo,None,Did not start
5683,1964,men,,PRK,man hyong ryu,None,Did not start
5684,1964,men,,SRI,ranatunge j. karunananda,None,Did not start
5685,1964,men,,TUN,mohamed gammoudi,None,Did not start
5686,1956,men,G,FRA,alain mimoun,2:25:00.00,
5687,1956,men,S,YUG,franjo mihalic,2:26:32.00,
5688,1956,men,B,FIN,veikko leo karvonen,2:27:47.00,
5689,1956,men,4,KOR,chang-hoon lee,2:28:45.00,
5690,1956,men,4,KOR,chang-hoon lee,2:28:45.00,
5691,1956,men,4,KOR,chang-hoon lee,2:28:45.00,
5692,1956,men,4,KOR,chang-hoon lee,2:28:45.00,
5693,1956,men,4,KOR,chang-hoon lee,2:28:45.00,
5694,1956,men,4,KOR,chang-hoon lee,2:28:45.00,
5695,1956,men,4,KOR,chang-hoon lee,2:28:45.00,
5696,1956,men,4,KOR,chang-hoon lee,2:28:45.00,
5697,1956,men,5,JPN,yoshiaki kawashima,2:29:19.00,
5698,1956,men,6,TCH,emil zatopek,2:29:34.00,
5699,1956,men,7,URS,ivan filin,2:30:37.00,
5700,1956,men,8,SWE,evert nyberg,2:31:12.00,
5701,1956,men,9,SWE,thomas nilsson,2:33:33.00,
5702,1956,men,10,FIN,eino ilmari oksanen,2:36:10.00,
5703,1956,men,11,SWE,arnold vaide,2:36:21.00,
5704,1956,men,12,KOR,choong-sik choi,2:36:53.00,
5705,1956,men,12,KOR,choong-sik choi,2:36:53.00,
5706,1956,men,12,KOR,choong-sik choi,2:36:53.00,
5707,1956,men,12,KOR,choong-sik choi,2:36:53.00,
5708,1956,men,12,KOR,choong-sik choi,2:36:53.00,
5709,1956,men,12,KOR,choong-sik choi,2:36:53.00,
5710,1956,men,12,KOR,choong-sik choi,2:36:53.00,
5711,1956,men,12,KOR,choong-sik choi,2:36:53.00,
5712,1956,men,13,FIN,paavo edvard kotila,2:38:59.00,
5713,1956,men,14,RSA,mercer john davies,2:39:48.00,
5714,1956,men,15,GBR,henry john hicks,2:39:55.00,
5715,1956,men,16,JPN,hideo hamamura,2:40:53.00,
5716,1956,men,17,NZL,albert william richards,2:41:34.00,
5717,1956,men,18,AUS,john frederick russell,2:41:44.00,
5718,1956,men,19,GER,lothar beckert,2:42:10.00,
5719,1956,men,20,USA,nicholas costes,2:42:20.00,
5720,1956,men,21,USA,john joseph kelley,2:43:40.00,
5721,1956,men,22,PAK,muhammad havildar aslam,2:44:33.00,
5722,1956,men,23,AUT,adolf gruber,2:46:20.00,
5723,1956,men,24,BEL,aurele van den driessche,2:47:18.00,
5724,1956,men,25,AUS,keith ollerenshaw,2:48:12.00,
5725,1956,men,26,MYA,naw myintung,2:49:32.00,
5726,1956,men,26,MYA,naw myintung,2:49:32.00,
5727,1956,men,26,MYA,naw myintung,2:49:32.00,
5728,1956,men,26,MYA,naw myintung,2:49:32.00,
5729,1956,men,26,MYA,naw myintung,2:49:32.00,
5730,1956,men,26,MYA,naw myintung,2:49:32.00,
5731,1956,men,26,MYA,naw myintung,2:49:32.00,
5732,1956,men,26,MYA,naw myintung,2:49:32.00,
5733,1956,men,27,TCH,pavel kantorek,2:52:05.00,
5734,1956,men,28,GER,kurt hartung,2:52:14.00,
5735,1956,men,29,ETH,bashay feleke,2:53:37.00,
5736,1956,men,30,PAK,abdul rashid,2:57:47.00,
5737,1956,men,31,KEN,kanuti sum,2:58:42.00,
5738,1956,men,32,ETH,gebre birkay,2:58:49.00,
5739,1956,men,33,JPN,kurao hiroshima,3:04:17.00,
5740,1956,men,,URS,boris grishayev,None,Did not finish
5741,1956,men,,RSA,jan barnard,None,Did not finish
5742,1956,men,,AUS,leslie john perry,None,Did not finish
5743,1956,men,,GBR,fred norris,None,Did not finish
5744,1956,men,,URS,albert ivanov,None,Did not finish
5745,1956,men,,KOR,hwa-dong im,None,Did not finish
5746,1956,men,,KOR,hwa-dong im,None,Did not finish
5747,1956,men,,KOR,hwa-dong im,None,Did not finish
5748,1956,men,,KOR,hwa-dong im,None,Did not finish
5749,1956,men,,KOR,hwa-dong im,None,Did not finish
5750,1956,men,,KOR,hwa-dong im,None,Did not finish
5751,1956,men,,KOR,hwa-dong im,None,Did not finish
5752,1956,men,,KOR,hwa-dong im,None,Did not finish
5753,1956,men,,CHI,juan silva,None,Did not finish
5754,1956,men,,GBR,ronald sydney clark,None,Did not finish
5755,1956,men,,GER,klaus porbadnik,None,Did not finish
5756,1956,men,,ITA,rino lavelli,None,Did not finish
5757,1956,men,,CHI,eduardo fontecilla,None,Did not finish
5758,1956,men,,USA,dean allan thackwray,None,Did not finish
5759,1956,men,,IRI,ali baghbanbashi,None,Did not finish
5760,1956,men,,PUR,rudy mendez,None,Did not start
5761,1956,men,,ETH,demissie gamatcho,None,Did not start
5762,1952,men,G,TCH,emil zatopek,2:23:03.20,
5763,1952,men,S,ARG,reinaldo gorno,2:25:35.00,
5764,1952,men,B,SWE,gustaf jansson,2:26:07.00,
5765,1952,men,4,KOR,yoon-chil choi,2:26:36.00,
5766,1952,men,4,KOR,yoon-chil choi,2:26:36.00,
5767,1952,men,4,KOR,yoon-chil choi,2:26:36.00,
5768,1952,men,4,KOR,yoon-chil choi,2:26:36.00,
5769,1952,men,4,KOR,yoon-chil choi,2:26:36.00,
5770,1952,men,4,KOR,yoon-chil choi,2:26:36.00,
5771,1952,men,4,KOR,yoon-chil choi,2:26:36.00,
5772,1952,men,4,KOR,yoon-chil choi,2:26:36.00,
5773,1952,men,5,FIN,veikko leo karvonen,2:26:41.80,
5774,1952,men,6,ARG,delfo cabrera,2:26:42.40,
5775,1952,men,7,HUN,jozsef dobronyi,2:28:04.80,
5776,1952,men,8,FIN,erkki mikael puolakka,2:29:35.00,
5777,1952,men,9,GBR,geoffrey lionel iden,2:30:42.00,
5778,1952,men,10,RSA,wallace henry hayward,2:31:50.20,
5779,1952,men,11,RSA,thomas sidney andrew luyt,2:32:41.00,
5780,1952,men,12,SWE,gustav östling,2:32:48.40,
5781,1952,men,13,USA,victor f. dyrgall,2:32:52.40,
5782,1952,men,14,CHI,luis celedon,2:33:45.80,
5783,1952,men,15,NED,janus van der zande,2:33:50.00,
5784,1952,men,16,NOR,viktor olsen,2:33:58.40,
5785,1952,men,17,FIN,mikko hietanen,2:34:01.00,
5786,1952,men,18,BEL,charles paul dewachtere,2:34:32.00,
5787,1952,men,19,RSA,william charles keith,2:34:38.00,
5788,1952,men,20,URS,yakov moskachenkov,2:34:43.80,
5789,1952,men,21,HUN,mihaly esztergomi,2:35:10.00,
5790,1952,men,22,GUA,doroteo flores,2:35:40.00,
5791,1952,men,23,BEL,jean maurice simonet,2:35:43.00,
5792,1952,men,24,NOR,jacob kjersem,2:36:14.00,
5793,1952,men,25,JPN,katsuo nishida,2:36:19.00,
5794,1952,men,26,JPN,keizo yamada,2:38:11.20,
5795,1952,men,27,URS,feodosi vanin,2:38:22.00,
5796,1952,men,28,URS,grigory suchkov,2:38:28.80,
5797,1952,men,29,SWE,henry norrstrom,2:38:57.40,
5798,1952,men,30,GER,dietrich (dieter) engelhardt,2:39:37.20,
5799,1952,men,31,ROU,cristea dinu,2:39:42.20,
5800,1952,men,32,BEL,jean leblond,2:40:37.00,
5801,1952,men,33,KOR,choong-sik choi,2:41:23.00,
5802,1952,men,33,KOR,choong-sik choi,2:41:23.00,
5803,1952,men,33,KOR,choong-sik choi,2:41:23.00,
5804,1952,men,33,KOR,choong-sik choi,2:41:23.00,
5805,1952,men,33,KOR,choong-sik choi,2:41:23.00,
5806,1952,men,33,KOR,choong-sik choi,2:41:23.00,
5807,1952,men,33,KOR,choong-sik choi,2:41:23.00,
5808,1952,men,33,KOR,choong-sik choi,2:41:23.00,
5809,1952,men,34,NOR,john systad,2:41:29.80,
5810,1952,men,35,TCH,jaroslav sourek,2:41:40.40,
5811,1952,men,36,USA,tom jones,2:42:50.00,
5812,1952,men,37,AUS,bob prentice,2:43:13.40,
5813,1952,men,38,PAK,muhammad havildar aslam,2:43:38.20,
5814,1952,men,39,AUT,adolf gruber,2:45:02.00,
5815,1952,men,40,CAN,paul albert collins,2:45:58.00,
5816,1952,men,41,ROU,vasile teodosiu,2:46:00.80,
5817,1952,men,42,DEN,erik gunnar simonsen,2:46:41.40,
5818,1952,men,43,GER,ludwig warnemunde,2:50:00.00,
5819,1952,men,44,USA,ted corbitt,2:51:09.00,
5820,1952,men,45,AUS,claude smeal,2:52:23.00,
5821,1952,men,46,ITA,asfo bussotti,2:52:55.00,
5822,1952,men,47,POL,winand osinski,2:54:38.20,
5823,1952,men,48,DEN,svend erik olaf sorensen,2:55:21.00,
5824,1952,men,49,IRL,joseph west,2:56:22.80,
5825,1952,men,50,SUI,rudolf morgenthaler,2:56:33.00,
5826,1952,men,51,EGY,hassan abdel gani abdelfattah,2:56:56.00,
5827,1952,men,52,IND,surat singh matur,2:58:09.20,
5828,1952,men,53,ITA,artidoro berti,2:58:36.20,
5829,1952,men,,TUR,ahmet aytar,None,Did not finish
5830,1952,men,,PAK,muhammad ben aras,None,Did not finish
5831,1952,men,,FRA,lionel charles r. billas,None,Did not finish
5832,1952,men,,KOR,chong-oh hong,None,Did not finish
5833,1952,men,,KOR,chong-oh hong,None,Did not finish
5834,1952,men,,KOR,chong-oh hong,None,Did not finish
5835,1952,men,,KOR,chong-oh hong,None,Did not finish
5836,1952,men,,KOR,chong-oh hong,None,Did not finish
5837,1952,men,,KOR,chong-oh hong,None,Did not finish
5838,1952,men,,KOR,chong-oh hong,None,Did not finish
5839,1952,men,,KOR,chong-oh hong,None,Did not finish
5840,1952,men,,GBR,stanley ernest walter cox,None,Did not finish
5841,1952,men,,ARG,corsino fernandez,None,Did not finish
5842,1952,men,,CHI,raúl inostroza,None,Did not finish
5843,1952,men,,YUG,franjo krajcar,None,Did not finish
5844,1952,men,,ITA,egilberto martufi,None,Did not finish
5845,1952,men,,GBR,james henry peters,None,Did not finish
5846,1952,men,,ROU,constantin radu,None,Did not finish
5847,1952,men,,JPN,yoshitaka uchikawa,None,Did not finish
5848,1952,men,,GUA,luis velasquez,None,Did not finish
5849,1952,men,,AUS,leslie john perry,None,Did not start
5850,1952,men,,SUI,hans frischknecht,None,Did not start
5851,1948,men,G,ARG,delfo cabrera,2:34:51.60,
5852,1948,men,S,GBR,thomas john henry richards,2:35:07.60,
5853,1948,men,B,BEL,etienne gailly,2:35:33.60,
5854,1948,men,4,RSA,johannes lodewyk coleman,2:36:06.00,
5855,1948,men,5,ARG,eusebio c. guinez,2:36:36.00,
5856,1948,men,6,RSA,thomas sidney andrew luyt,2:38:11.00,
5857,1948,men,7,SWE,gustav östling,2:38:40.60,
5858,1948,men,8,NOR,john systad,2:38:41.00,
5859,1948,men,9,ARG,alberto sensini,2:39:30.00,
5860,1948,men,10,DEN,henning karl larsen,2:41:22.00,
5861,1948,men,11,FIN,viljo heino,2:41:32.00,
5862,1948,men,12,SWE,anders melin,2:42:20.00,
5863,1948,men,13,FIN,jussi kurikkala,2:42:48.00,
5864,1948,men,14,USA,theodore john vogel,2:45:27.00,
5865,1948,men,15,CHI,enrique inostroza,2:47:48.00,
5866,1948,men,16,CAN,lloyd evans,2:48:07.00,
5867,1948,men,17,CAN,gerard cote,2:48:31.00,
5868,1948,men,18,GRE,stelios kyriakidis,2:49:00.00,
5869,1948,men,19,HUN,jozsef kiss,2:50:20.00,
5870,1948,men,20,TUR,şevki koru,2:51:07.00,
5871,1948,men,21,USA,john adelbert kelley,2:51:56.00,
5872,1948,men,22,SUI,kaspar schiesser,2:52:09.00,
5873,1948,men,23,CAN,walter a. fedorick,2:52:12.00,
5874,1948,men,24,USA,aulis olavi manninen,2:56:49.00,
5875,1948,men,25,KOR,chong-oh hong,2:56:54.00,
5876,1948,men,25,KOR,chong-oh hong,2:56:54.00,
5877,1948,men,25,KOR,chong-oh hong,2:56:54.00,
5878,1948,men,25,KOR,chong-oh hong,2:56:54.00,
5879,1948,men,25,KOR,chong-oh hong,2:56:54.00,
5880,1948,men,25,KOR,chong-oh hong,2:56:54.00,
5881,1948,men,25,KOR,chong-oh hong,2:56:54.00,
5882,1948,men,25,KOR,chong-oh hong,2:56:54.00,
5883,1948,men,26,IRL,frank mulvihill,2:57:35.00,
5884,1948,men,27,KOR,yun-bok su,2:59:36.00,
5885,1948,men,27,KOR,yun-bok su,2:59:36.00,
5886,1948,men,27,KOR,yun-bok su,2:59:36.00,
5887,1948,men,27,KOR,yun-bok su,2:59:36.00,
5888,1948,men,27,KOR,yun-bok su,2:59:36.00,
5889,1948,men,27,KOR,yun-bok su,2:59:36.00,
5890,1948,men,27,KOR,yun-bok su,2:59:36.00,
5891,1948,men,27,KOR,yun-bok su,2:59:36.00,
5892,1948,men,28,SWE,sven hakansson,3:00:09.00,
5893,1948,men,29,SUI,jakob jutz,3:03:55.00,
5894,1948,men,30,GBR,stanley f. jones,3:09:16.00,
5895,1948,men,,KOR,yoon-chil choi,None,Did not finish
5896,1948,men,,KOR,yoon-chil choi,None,Did not finish
5897,1948,men,,KOR,yoon-chil choi,None,Did not finish
5898,1948,men,,KOR,yoon-chil choi,None,Did not finish
5899,1948,men,,KOR,yoon-chil choi,None,Did not finish
5900,1948,men,,KOR,yoon-chil choi,None,Did not finish
5901,1948,men,,KOR,yoon-chil choi,None,Did not finish
5902,1948,men,,KOR,yoon-chil choi,None,Did not finish
5903,1948,men,,FRA,arsene piesset,None,Did not finish
5904,1948,men,,GRE,athanasios ragazos,None,Did not finish
5905,1948,men,,CHN,wenao luo,None,Did not finish
5906,1948,men,,GBR,john thomas holden,None,Did not finish
5907,1948,men,,SUI,hans frischknecht,None,Did not finish
5908,1948,men,,IND,chhota singh,None,Did not finish
5909,1948,men,,FRA,rene josset,None,Did not finish
5910,1948,men,,FIN,mikko hietanen,None,Did not finish
5911,1948,men,,ITA,salvatore constantino,None,Did not finish
5912,1948,men,,FRA,pierre cousin,None,Did not finish
5913,1948,men,,ESP,josé maría blay,None,Did not start
5914,1948,men,,LUX,charles heirendt,None,Did not start
5915,1948,men,,HUN,istvan simon,None,Did not start
5916,1936,men,G,JPN,kitei son,2:29:19.20,
5917,1936,men,S,GBR,ernest harper,2:31:23.20,
5918,1936,men,B,JPN,shoryu nan,2:31:42.00,
5919,1936,men,4,FIN,erkki jaakko tamila,2:32:45.00,
5920,1936,men,5,FIN,väinö muinonen,2:33:46.00,
5921,1936,men,6,RSA,johannes lodewyk coleman,2:36:17.00,
5922,1936,men,7,GBR,donald mcnab robertson,2:37:06.20,
5923,1936,men,8,RSA,henry alfred gibson,2:38:04.00,
5924,1936,men,9,FIN,mauno asarias tarkiainen,2:39:33.00,
5925,1936,men,10,SWE,thore enochsson,2:43:12.00,
5926,1936,men,11,GRE,stelios kyriakidis,2:43:20.00,
5927,1936,men,12,FRA,nouba khaleb,2:45:34.00,
5928,1936,men,13,SWE,henry palme,2:46:08.40,
5929,1936,men,14,AUT,franz tuschek,2:46:29.00,
5930,1936,men,15,CAN,jimmy bartlett,2:48:21.40,
5931,1936,men,16,FRA,françois duval,2:48:39.80,
5932,1936,men,17,POR,manuel dias,2:49:00.00,
5933,1936,men,18,USA,john adelbert kelley,2:49:32.40,
5934,1936,men,19,TCH,miloslav lunak,2:50:26.00,
5935,1936,men,20,BEL,felix meekens,2:51:19.00,
5936,1936,men,21,TCH,jan takac,2:51:20.00,
5937,1936,men,22,AUT,rudolf wöber,2:51:28.00,
5938,1936,men,23,ROU,ludovic gall,2:55:02.00,
5939,1936,men,24,BEL,robert nevens,2:55:51.00,
5940,1936,men,25,DEN,anders hartington andersen,2:56:31.00,
5941,1936,men,26,PER,gabriel mendoza,2:57:17.80,
5942,1936,men,27,RSA,thomas forcer lalande,2:57:20.00,
5943,1936,men,28,LAT,arturs mottmillers,2:58:02.00,
5944,1936,men,29,GER,eduard brasecke,2:59:33.40,
5945,1936,men,30,CAN,percival wyer,3:00:11.00,
5946,1936,men,31,FRA,fernand le heurteur,3:01:11.00,
5947,1936,men,32,AUT,wilhelm rothmayer,3:02:32.00,
5948,1936,men,33,POL,bronislaw gancarz,3:03:11.00,
5949,1936,men,34,SUI,max beer,3:06:26.00,
5950,1936,men,35,PER,guillermo suarez,3:08:18.00,
5951,1936,men,36,BUL,boris haralampiev,3:08:53.80,
5952,1936,men,37,IND,arul c.s. swami,3:10:44.00,
5953,1936,men,38,TCH,josef sulc,3:11:47.40,
5954,1936,men,39,SUI,franz eha,3:18:17.00,
5955,1936,men,40,CHN,zhenglin wang,3:25:36.40,
5956,1936,men,41,YUG,stane sporn,3:30:47.00,
5957,1936,men,42,PER,josé farias rios,3:33:24.00,
5958,1936,men,,CHI,juan acosta,None,Did not finish
5959,1936,men,,GER,franz barsicke,None,Did not finish
5960,1936,men,,USA,tarzan brown,None,Did not finish
5961,1936,men,,ITA,giannino bulzone,None,Did not finish
5962,1936,men,,GER,paul de bruyn,None,Did not finish
5963,1936,men,,POL,kazimierz fialka,None,Did not finish
5964,1936,men,,ITA,aurelio genghini,None,Did not finish
5965,1936,men,,USA,billy mcmahon,None,Did not finish
5966,1936,men,,POR,jaime mendes,None,Did not finish
5967,1936,men,,GBR,bert norris,None,Did not finish
5968,1936,men,,ARG,luis oliva,None,Did not finish
5969,1936,men,,JPN,tamao shiwaku,None,Did not finish
5970,1936,men,,CAN,harold webster,None,Did not finish
5971,1936,men,,ARG,juan carlos zabala,None,Did not finish
5972,1936,men,,BEL,jean chapelle,None,Did not start
5973,1936,men,,CAN,vincent callard,None,Did not start
5974,1936,men,,COL,jorge perry,None,Did not start
5975,1936,men,,SUI,ernst hirt,None,Did not start
5976,1932,men,G,ARG,juan carlos zabala,2:31:36.00,
5977,1932,men,S,GBR,samuel ferris,2:31:55.00,
5978,1932,men,B,FIN,armas adam toivonen,2:32:12.00,
5979,1932,men,4,GBR,duncan macleod wright,2:32:41.00,
5980,1932,men,5,JPN,seiichiro tsuda,2:35:42.00,
5981,1932,men,6,JPN,onbai kin,2:37:28.00,
5982,1932,men,7,USA,whitey michelsen,2:39:38.00,
5983,1932,men,8,TCH,oskar heks,2:41:35.00,
5984,1932,men,9,JPN,taika gon,2:42:52.00,
5985,1932,men,10,DEN,anders hartington andersen,2:44:38.00,
5986,1932,men,11,USA,hans oldag,2:47:26.00,
5987,1932,men,12,CAN,cliff bricker,2:47:58.00,
5988,1932,men,13,ITA,michele fanelli,2:49:09.00,
5989,1932,men,14,CAN,john c. miles,2:50:32.00,
5990,1932,men,15,GER,paul de bruyn,2:52:39.00,
5991,1932,men,16,FRA,françois begeot,2:53:34.00,
5992,1932,men,17,ARG,fernando chacarelli,2:55:49.00,
5993,1932,men,18,CAN,eddie cudworth,2:58:35.00,
5994,1932,men,19,BRA,joão clemente da silva,3:02:06.00,
5995,1932,men,20,MEX,margarito pomposo banos,3:10:51.00,
5996,1932,men,,ARG,josé ribas,None,Did not finish
5997,1932,men,,BRA,matheus marcondes,None,Did not finish
5998,1932,men,,COL,jorge perry,None,Did not finish
5999,1932,men,,FIN,ville kyrönen,None,Did not finish
6000,1932,men,,FIN,lauri virtanen,None,Did not finish
6001,1932,men,,ITA,francesco roccati,None,Did not finish
6002,1932,men,,MEX,santiago hernández,None,Did not finish
6003,1932,men,,USA,james p. henigan,None,Did not finish
6004,1932,men,,AUT,franz tuschek,None,Did not start
6005,1932,men,,CUB,rene bonich,None,Did not start
6006,1932,men,,BRA,adalberto cardoso,None,Did not start
6007,1932,men,,EST,alfred maasik,None,Did not start
6008,1932,men,,NZL,billy savidan,None,Did not start
6009,1928,men,G,FRA,boughera el ouafi,2:32:57.00,
6010,1928,men,S,CHI,manuel plaza reyes,2:33:23.00,
6011,1928,men,B,FIN,martti b. marttelin,2:35:02.00,
6012,1928,men,4,JPN,kanematsu yamada,2:35:29.00,
6013,1928,men,5,USA,joseph ray,2:36:04.00,
6014,1928,men,6,JPN,seiichiro tsuda,2:36:20.00,
6015,1928,men,7,FIN,yrjo korholin-koski,2:36:40.00,
6016,1928,men,8,GBR,samuel ferris,2:37:41.00,
6017,1928,men,9,USA,whitey michelsen,2:38:56.00,
6018,1928,men,10,CAN,cliff bricker,2:39:24.00,
6019,1928,men,11,GBR,harry wood,2:41:15.00,
6020,1928,men,12,FIN,verner johan laaksonen,2:41:35.00,
6021,1928,men,13,GBR,harry william payne,2:42:29.00,
6022,1928,men,14,FIN,eino rastas,2:43:08.00,
6023,1928,men,15,FIN,väinö jeremias sipilä,2:43:08.00,
6024,1928,men,16,TCH,alois krof,2:43:18.00,
6025,1928,men,17,CAN,john c. miles,2:43:32.00,
6026,1928,men,18,BEL,léon p. broers,2:44:37.00,
6027,1928,men,19,GER,hans ludwig stelges,2:45:27.00,
6028,1928,men,20,GBR,duncan macleod wright,2:45:30.00,
6029,1928,men,21,GBR,herb bignall,2:45:44.00,
6030,1928,men,22,GBR,ernest harper,2:45:44.00,
6031,1928,men,23,FRA,jean gérault,2:46:08.00,
6032,1928,men,24,FIN,ilmari kuokka,2:46:34.00,
6033,1928,men,25,SWE,gustav kinn,2:47:35.00,
6034,1928,men,26,CAN,silas mclellan,2:49:33.00,
6035,1928,men,27,USA,clarence harrison de mar,2:50:42.00,
6036,1928,men,28,FRA,marcel denis,2:51:15.00,
6037,1928,men,29,FRA,guillaume tell,2:51:18.00,
6038,1928,men,30,NED,henri h. landheer,2:51:59.00,
6039,1928,men,31,GER,paul hempel,2:52:01.00,
6040,1928,men,32,MEX,aurelio terrazas,2:52:22.00,
6041,1928,men,33,TCH,frantisek zyka,2:52:42.00,
6042,1928,men,34,ITA,giuseppe ferrera,2:53:10.00,
6043,1928,men,35,MEX,josé torres,2:54:00.00,
6044,1928,men,36,NOR,johan stöa,2:54:15.00,
6045,1928,men,37,BEL,gérardus steurs,2:54:48.00,
6046,1928,men,38,LAT,arturs mottmillers,2:56:45.00,
6047,1928,men,39,USA,james p. henigan,2:56:50.00,
6048,1928,men,40,RSA,matthew steytler,2:57:21.00,
6049,1928,men,41,USA,harvey frick,2:57:24.00,
6050,1928,men,42,BEL,jean linssen,2:58:08.00,
6051,1928,men,43,CAN,frank hughes,2:58:12.00,
6052,1928,men,44,USA,william agee,2:58:50.00,
6053,1928,men,45,CAN,percival wyer,2:58:52.00,
6054,1928,men,46,GER,georg hörger,2:59:01.00,
6055,1928,men,47,GER,kurt schneider,2:59:36.00,
