,year,gender,rank,country,name,time,notes
25,st-louis-1904,men,,RSA,bertie harris,None,Did not finish
26,st-louis-1904,men,,GRE,georgios vamkaitis,None,Did not finish
27,st-louis-1904,men,,GRE,kharilaos giannakas,None,Did not finish
28,st-louis-1904,men,,GRE,georgios drosos,None,Did not finish
29,st-louis-1904,men,,GRE,georgios louridas,None,Did not finish
30,st-louis-1904,men,,GRE,ioannis loungitsas,None,Did not finish
31,st-louis-1904,men,,GRE,petros pipilis,None,Did not finish
32,st-louis-1904,men,,GRE,dimitrios tsokas,None,Did not start
33,st-louis-1904,men,,USA,john kennedy,None,Did not start
34,st-louis-1904,men,,USA,konstantinos lontos,None,Did not start
35,st-louis-1904,men,,USA,louis crancer,None,Did not start
36,st-louis-1904,men,,USA,william meyer,None,Did not start
37,st-louis-1904,men,,USA,william heritage,None,Did not start
38,st-louis-1904,men,,GBR,john daly,None,Did not start
39,st-louis-1904,men,,CAN,billy sherring,None,Did not start
0,paris-1900,men,G,LUX,michel theato,2:59:45.00,
1,paris-1900,men,S,FRA,emile champion,3:04:17.00,
2,paris-1900,men,B,SWE,ernst fast,3:37:14.00,
3,paris-1900,men,4,FRA,eugene besse,4:00:43.00,
4,paris-1900,men,5,USA,arthur newton,4:04:12.00,
5,paris-1900,men,6,CAN,dick grant,None,
6,paris-1900,men,7,CAN,ronald macdonald,None,
7,paris-1900,men,,FRA,georges daunis-touquet,None,Did not finish
8,paris-1900,men,,FRA,auguste marchais,None,Did not finish
9,paris-1900,men,,GBR,william saward,None,Did not finish
10,paris-1900,men,,GBR,ion pool,None,Did not finish
11,paris-1900,men,,GBR,frederick randall,None,Did not finish
12,paris-1900,men,,SWE,johan nyström,None,Did not finish
13,paris-1900,men,,GBR,w. taylor,None,Did not finish
14,paris-1900,men,,FRA,- martens,None,Did not start
15,paris-1900,men,,ITA,ettore zilia,None,Did not start
16,paris-1900,men,,HUN,jakub wolf,None,Did not start
17,paris-1900,men,,GBR,john maguire,None,Did not start
18,paris-1900,men,,ITA,emilio banfi,None,Did not start
19,paris-1900,men,,USA,john cregan,None,Did not start
20,paris-1900,men,,CAN,alex grant,None,Did not start
0,athens-1896,men,G,GRE,spyridon louis,2:58:50.00,
1,athens-1896,men,S,GRE,kharilaos vasilakos,3:06:03.00,
2,athens-1896,men,B,HUN,gyula kellner,3:06:35.00,
3,athens-1896,men,4,GRE,ioannis vrettos,None,
4,athens-1896,men,5,GRE,eleftherios papasymeon,None,
5,athens-1896,men,6,GRE,dimitrios deligiannis,None,
6,athens-1896,men,7,GRE,evangelos gerakakis,None,
7,athens-1896,men,8,GRE,stamatios masouris,None,
8,athens-1896,men,9,GRE,sokratis lagoudakis,None,
9,athens-1896,men,,AUS,edwin flack,None,Did not finish
10,athens-1896,men,,FRA,albin lermusiaux,None,Did not finish
11,athens-1896,men,,GRE,georgios lavrentis,None,Did not finish
12,athens-1896,men,,GRE,georgios grigoriou,None,Did not finish
13,athens-1896,men,,USA,arthur blake,None,Did not finish
14,athens-1896,men,,GRE,ilias kafetzis,None,Did not finish
15,athens-1896,men,,GRE,dimitrios khristopoulos,None,Did not finish
16,athens-1896,men,,GRE,spyridon belokas,None,Disqualified
17,athens-1896,men,,GRE,- vathis,None,Did not start
18,athens-1896,men,,GRE,- vanitakis,None,Did not start
19,athens-1896,men,,HUN,gyula malcsiner,None,Did not start
20,athens-1896,men,,ITA,carlo airoldi,None,Did not start
21,athens-1896,men,,GER,karl galle,None,Did not start
