,year,gender,rank,country_code,name,time,notes,country_x,ISO_x,Latitude (average)_x,Longitude (average)_x,country_y,ISO_y,Latitude (average)_y,Longitude (average)_y,country,ISO,Latitude (average),Longitude (average)
3313,berlin-1936,men,27,RSA,thomas forcer lalande,2:57:20.00,,South Africa,ZAF,-29.0,24.0,South Africa,ZAF,-29.0,24.0,South Africa,ZAF,-29.0,24.0
3314,berlin-1936,men,28,LAT,arturs mottmillers,2:58:02.00,,Latvia,LVA,57.0,25.0,Latvia,LVA,57.0,25.0,Latvia,LVA,57.0,25.0
3315,berlin-1936,men,29,GER,eduard brasecke,2:59:33.40,,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0
3316,berlin-1936,men,30,CAN,percival wyer,3:00:11.00,,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
3317,berlin-1936,men,31,FRA,fernand le heurteur,3:01:11.00,,France,FRA,46.0,2.0,France,FRA,46.0,2.0,France,FRA,46.0,2.0
3318,berlin-1936,men,32,AUT,wilhelm rothmayer,3:02:32.00,,Austria,AUT,47.3333,13.3333,Austria,AUT,47.3333,13.3333,Austria,AUT,47.3333,13.3333
3319,berlin-1936,men,33,POL,bronislaw gancarz,3:03:11.00,,Poland,POL,52.0,20.0,Poland,POL,52.0,20.0,Poland,POL,52.0,20.0
3320,berlin-1936,men,34,SUI,max beer,3:06:26.00,,Switzerland,CHE,47.0,8.0,Switzerland,CHE,47.0,8.0,Switzerland,CHE,47.0,8.0
3321,berlin-1936,men,35,PER,guillermo suarez,3:08:18.00,,Peru,PER,-10.0,-76.0,Peru,PER,-10.0,-76.0,Peru,PER,-10.0,-76.0
3322,berlin-1936,men,36,BUL,boris haralampiev,3:08:53.80,,Bulgaria,BGR,43.0,25.0,Bulgaria,BGR,43.0,25.0,Bulgaria,BGR,43.0,25.0
3323,berlin-1936,men,37,IND,arul c.s. swami,3:10:44.00,,India,IND,20.0,77.0,India,IND,20.0,77.0,India,IND,20.0,77.0
3324,berlin-1936,men,38,TCH,josef sulc,3:11:47.40,,,,,,,,,,,,,
3325,berlin-1936,men,39,SUI,franz eha,3:18:17.00,,Switzerland,CHE,47.0,8.0,Switzerland,CHE,47.0,8.0,Switzerland,CHE,47.0,8.0
3326,berlin-1936,men,40,CHN,zhenglin wang,3:25:36.40,,"China, People's Republic of[4]",CHN,35.0,105.0,"China, People's Republic of[4]",CHN,35.0,105.0,"China, People's Republic of[4]",CHN,35.0,105.0
3327,berlin-1936,men,41,YUG,stane sporn,3:30:47.00,,,,,,,,,,,,,
3328,berlin-1936,men,42,PER,josé farias rios,3:33:24.00,,Peru,PER,-10.0,-76.0,Peru,PER,-10.0,-76.0,Peru,PER,-10.0,-76.0
3329,berlin-1936,men,,CHI,juan acosta,None,Did not finish,Chile,CHL,-30.0,-71.0,Chile,CHL,-30.0,-71.0,Chile,CHL,-30.0,-71.0
3330,berlin-1936,men,,GER,franz barsicke,None,Did not finish,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0
3331,berlin-1936,men,,USA,tarzan brown,None,Did not finish,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
3332,berlin-1936,men,,ITA,giannino bulzone,None,Did not finish,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
3333,berlin-1936,men,,GER,paul de bruyn,None,Did not finish,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0
3334,berlin-1936,men,,POL,kazimierz fialka,None,Did not finish,Poland,POL,52.0,20.0,Poland,POL,52.0,20.0,Poland,POL,52.0,20.0
3335,berlin-1936,men,,ITA,aurelio genghini,None,Did not finish,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
3336,berlin-1936,men,,USA,billy mcmahon,None,Did not finish,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
3337,berlin-1936,men,,POR,jaime mendes,None,Did not finish,Portugal,PRT,39.5,-8.0,Portugal,PRT,39.5,-8.0,Portugal,PRT,39.5,-8.0
3338,berlin-1936,men,,GBR,bert norris,None,Did not finish,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
3339,berlin-1936,men,,ARG,luis oliva,None,Did not finish,Argentina,ARG,-34.0,-64.0,Argentina,ARG,-34.0,-64.0,Argentina,ARG,-34.0,-64.0
3340,berlin-1936,men,,JPN,tamao shiwaku,None,Did not finish,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0
3341,berlin-1936,men,,CAN,harold webster,None,Did not finish,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
3342,berlin-1936,men,,ARG,juan carlos zabala,None,Did not finish,Argentina,ARG,-34.0,-64.0,Argentina,ARG,-34.0,-64.0,Argentina,ARG,-34.0,-64.0
3343,berlin-1936,men,,BEL,jean chapelle,None,Did not start,Belgium,BEL,50.8333,4.0,Belgium,BEL,50.8333,4.0,Belgium,BEL,50.8333,4.0
3344,berlin-1936,men,,CAN,vincent callard,None,Did not start,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
3345,berlin-1936,men,,COL,jorge perry,None,Did not start,Colombia,COL,4.0,-72.0,Colombia,COL,4.0,-72.0,Colombia,COL,4.0,-72.0
3346,berlin-1936,men,,SUI,ernst hirt,None,Did not start,Switzerland,CHE,47.0,8.0,Switzerland,CHE,47.0,8.0,Switzerland,CHE,47.0,8.0
3347,los-angeles-1932,men,G,ARG,juan carlos zabala,2:31:36.00,,Argentina,ARG,-34.0,-64.0,Argentina,ARG,-34.0,-64.0,Argentina,ARG,-34.0,-64.0
3348,los-angeles-1932,men,S,GBR,samuel ferris,2:31:55.00,,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
3349,los-angeles-1932,men,B,FIN,armas adam toivonen,2:32:12.00,,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0
3350,los-angeles-1932,men,4,GBR,duncan macleod wright,2:32:41.00,,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
3351,los-angeles-1932,men,5,JPN,seiichiro tsuda,2:35:42.00,,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0
3352,los-angeles-1932,men,6,JPN,onbai kin,2:37:28.00,,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0
3353,los-angeles-1932,men,7,USA,whitey michelsen,2:39:38.00,,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
3354,los-angeles-1932,men,8,TCH,oskar heks,2:41:35.00,,,,,,,,,,,,,
3355,los-angeles-1932,men,9,JPN,taika gon,2:42:52.00,,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0
3356,los-angeles-1932,men,10,DEN,anders hartington andersen,2:44:38.00,,Denmark,DNK,56.0,10.0,Denmark,DNK,56.0,10.0,Denmark,DNK,56.0,10.0
3357,los-angeles-1932,men,11,USA,hans oldag,2:47:26.00,,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
3358,los-angeles-1932,men,12,CAN,cliff bricker,2:47:58.00,,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
3359,los-angeles-1932,men,13,ITA,michele fanelli,2:49:09.00,,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
3360,los-angeles-1932,men,14,CAN,john c. miles,2:50:32.00,,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
3361,los-angeles-1932,men,15,GER,paul de bruyn,2:52:39.00,,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0
3362,los-angeles-1932,men,16,FRA,françois begeot,2:53:34.00,,France,FRA,46.0,2.0,France,FRA,46.0,2.0,France,FRA,46.0,2.0
3363,los-angeles-1932,men,17,ARG,fernando chacarelli,2:55:49.00,,Argentina,ARG,-34.0,-64.0,Argentina,ARG,-34.0,-64.0,Argentina,ARG,-34.0,-64.0
3364,los-angeles-1932,men,18,CAN,eddie cudworth,2:58:35.00,,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
3365,los-angeles-1932,men,19,BRA,joão clemente da silva,3:02:06.00,,Brazil,BRA,-10.0,-55.0,Brazil,BRA,-10.0,-55.0,Brazil,BRA,-10.0,-55.0
3366,los-angeles-1932,men,20,MEX,margarito pomposo banos,3:10:51.00,,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0
3367,los-angeles-1932,men,,ARG,josé ribas,None,Did not finish,Argentina,ARG,-34.0,-64.0,Argentina,ARG,-34.0,-64.0,Argentina,ARG,-34.0,-64.0
3368,los-angeles-1932,men,,BRA,matheus marcondes,None,Did not finish,Brazil,BRA,-10.0,-55.0,Brazil,BRA,-10.0,-55.0,Brazil,BRA,-10.0,-55.0
3369,los-angeles-1932,men,,COL,jorge perry,None,Did not finish,Colombia,COL,4.0,-72.0,Colombia,COL,4.0,-72.0,Colombia,COL,4.0,-72.0
3370,los-angeles-1932,men,,FIN,ville kyrönen,None,Did not finish,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0
3371,los-angeles-1932,men,,FIN,lauri virtanen,None,Did not finish,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0
3372,los-angeles-1932,men,,ITA,francesco roccati,None,Did not finish,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
3373,los-angeles-1932,men,,MEX,santiago hernández,None,Did not finish,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0
3374,los-angeles-1932,men,,USA,james p. henigan,None,Did not finish,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
3375,los-angeles-1932,men,,AUT,franz tuschek,None,Did not start,Austria,AUT,47.3333,13.3333,Austria,AUT,47.3333,13.3333,Austria,AUT,47.3333,13.3333
3376,los-angeles-1932,men,,CUB,rene bonich,None,Did not start,Cuba,CUB,21.5,-80.0,Cuba,CUB,21.5,-80.0,Cuba,CUB,21.5,-80.0
3377,los-angeles-1932,men,,BRA,adalberto cardoso,None,Did not start,Brazil,BRA,-10.0,-55.0,Brazil,BRA,-10.0,-55.0,Brazil,BRA,-10.0,-55.0
3378,los-angeles-1932,men,,EST,alfred maasik,None,Did not start,Estonia,EST,59.0,26.0,Estonia,EST,59.0,26.0,Estonia,EST,59.0,26.0
3379,los-angeles-1932,men,,NZL,billy savidan,None,Did not start,New Zealand,NZL,-41.0,174.0,New Zealand,NZL,-41.0,174.0,New Zealand,NZL,-41.0,174.0
3380,amsterdam-1928,men,G,FRA,boughera el ouafi,2:32:57.00,,France,FRA,46.0,2.0,France,FRA,46.0,2.0,France,FRA,46.0,2.0
3381,amsterdam-1928,men,S,CHI,manuel plaza reyes,2:33:23.00,,Chile,CHL,-30.0,-71.0,Chile,CHL,-30.0,-71.0,Chile,CHL,-30.0,-71.0
3382,amsterdam-1928,men,B,FIN,martti b. marttelin,2:35:02.00,,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0
3383,amsterdam-1928,men,4,JPN,kanematsu yamada,2:35:29.00,,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0
3384,amsterdam-1928,men,5,USA,joseph ray,2:36:04.00,,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
3385,amsterdam-1928,men,6,JPN,seiichiro tsuda,2:36:20.00,,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0
3386,amsterdam-1928,men,7,FIN,yrjo korholin-koski,2:36:40.00,,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0
3387,amsterdam-1928,men,8,GBR,samuel ferris,2:37:41.00,,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
3388,amsterdam-1928,men,9,USA,whitey michelsen,2:38:56.00,,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
3389,amsterdam-1928,men,10,CAN,cliff bricker,2:39:24.00,,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
3390,amsterdam-1928,men,11,GBR,harry wood,2:41:15.00,,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
3391,amsterdam-1928,men,12,FIN,verner johan laaksonen,2:41:35.00,,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0
3392,amsterdam-1928,men,13,GBR,harry william payne,2:42:29.00,,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
3393,amsterdam-1928,men,14,FIN,eino rastas,2:43:08.00,,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0
3394,amsterdam-1928,men,15,FIN,väinö jeremias sipilä,2:43:08.00,,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0
3395,amsterdam-1928,men,16,TCH,alois krof,2:43:18.00,,,,,,,,,,,,,
3396,amsterdam-1928,men,17,CAN,john c. miles,2:43:32.00,,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
3397,amsterdam-1928,men,18,BEL,léon p. broers,2:44:37.00,,Belgium,BEL,50.8333,4.0,Belgium,BEL,50.8333,4.0,Belgium,BEL,50.8333,4.0
3398,amsterdam-1928,men,19,GER,hans ludwig stelges,2:45:27.00,,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0
3399,amsterdam-1928,men,20,GBR,duncan macleod wright,2:45:30.00,,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
3400,amsterdam-1928,men,21,GBR,herb bignall,2:45:44.00,,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
3401,amsterdam-1928,men,22,GBR,ernest harper,2:45:44.00,,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
3402,amsterdam-1928,men,23,FRA,jean gérault,2:46:08.00,,France,FRA,46.0,2.0,France,FRA,46.0,2.0,France,FRA,46.0,2.0
3403,amsterdam-1928,men,24,FIN,ilmari kuokka,2:46:34.00,,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0
3404,amsterdam-1928,men,25,SWE,gustav kinn,2:47:35.00,,Sweden,SWE,62.0,15.0,Sweden,SWE,62.0,15.0,Sweden,SWE,62.0,15.0
3405,amsterdam-1928,men,26,CAN,silas mclellan,2:49:33.00,,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
3406,amsterdam-1928,men,27,USA,clarence harrison de mar,2:50:42.00,,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
3407,amsterdam-1928,men,28,FRA,marcel denis,2:51:15.00,,France,FRA,46.0,2.0,France,FRA,46.0,2.0,France,FRA,46.0,2.0
3408,amsterdam-1928,men,29,FRA,guillaume tell,2:51:18.00,,France,FRA,46.0,2.0,France,FRA,46.0,2.0,France,FRA,46.0,2.0
3409,amsterdam-1928,men,30,NED,henri h. landheer,2:51:59.00,,Netherlands,NLD,52.5,5.75,Netherlands,NLD,52.5,5.75,Netherlands,NLD,52.5,5.75
3410,amsterdam-1928,men,31,GER,paul hempel,2:52:01.00,,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0
3411,amsterdam-1928,men,32,MEX,aurelio terrazas,2:52:22.00,,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0
3412,amsterdam-1928,men,33,TCH,frantisek zyka,2:52:42.00,,,,,,,,,,,,,
3413,amsterdam-1928,men,34,ITA,giuseppe ferrera,2:53:10.00,,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
3414,amsterdam-1928,men,35,MEX,josé torres,2:54:00.00,,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0
3415,amsterdam-1928,men,36,NOR,johan stöa,2:54:15.00,,Norway,NOR,62.0,10.0,Norway,NOR,62.0,10.0,Norway,NOR,62.0,10.0
3416,amsterdam-1928,men,37,BEL,gérardus steurs,2:54:48.00,,Belgium,BEL,50.8333,4.0,Belgium,BEL,50.8333,4.0,Belgium,BEL,50.8333,4.0
3417,amsterdam-1928,men,38,LAT,arturs mottmillers,2:56:45.00,,Latvia,LVA,57.0,25.0,Latvia,LVA,57.0,25.0,Latvia,LVA,57.0,25.0
3418,amsterdam-1928,men,39,USA,james p. henigan,2:56:50.00,,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
3419,amsterdam-1928,men,40,RSA,matthew steytler,2:57:21.00,,South Africa,ZAF,-29.0,24.0,South Africa,ZAF,-29.0,24.0,South Africa,ZAF,-29.0,24.0
3420,amsterdam-1928,men,41,USA,harvey frick,2:57:24.00,,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
3421,amsterdam-1928,men,42,BEL,jean linssen,2:58:08.00,,Belgium,BEL,50.8333,4.0,Belgium,BEL,50.8333,4.0,Belgium,BEL,50.8333,4.0
3422,amsterdam-1928,men,43,CAN,frank hughes,2:58:12.00,,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
3423,amsterdam-1928,men,44,USA,william agee,2:58:50.00,,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
3424,amsterdam-1928,men,45,CAN,percival wyer,2:58:52.00,,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
3425,amsterdam-1928,men,46,GER,georg hörger,2:59:01.00,,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0
3426,amsterdam-1928,men,47,GER,kurt schneider,2:59:36.00,,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0
3427,amsterdam-1928,men,48,JPN,juichi nagatani,3:03:34.00,,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0
3428,amsterdam-1928,men,49,HUN,jozsef galambos,3:05:58.00,,Hungary,HUN,47.0,20.0,Hungary,HUN,47.0,20.0,Hungary,HUN,47.0,20.0
3429,amsterdam-1928,men,50,GER,paul gerhardt,3:09:30.00,,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0
3430,amsterdam-1928,men,51,DEN,gottlieb bach,3:10:30.00,,Denmark,DNK,56.0,10.0,Denmark,DNK,56.0,10.0,Denmark,DNK,56.0,10.0
3431,amsterdam-1928,men,52,ESP,emilio ferrer,3:11:05.00,,Spain,ESP,40.0,-4.0,Spain,ESP,40.0,-4.0,Spain,ESP,40.0,-4.0
3432,amsterdam-1928,men,53,YUG,dimitrije stefanovic,3:11:35.00,,,,,,,,,,,,,
3433,amsterdam-1928,men,54,NED,joop vermeulen,3:13:47.00,,Netherlands,NLD,52.5,5.75,Netherlands,NLD,52.5,5.75,Netherlands,NLD,52.5,5.75
3434,amsterdam-1928,men,55,NED,pleun van leenen,3:14:37.00,,Netherlands,NLD,52.5,5.75,Netherlands,NLD,52.5,5.75,Netherlands,NLD,52.5,5.75
3435,amsterdam-1928,men,56,BEL,joseph charles marien,3:16:13.00,,Belgium,BEL,50.8333,4.0,Belgium,BEL,50.8333,4.0,Belgium,BEL,50.8333,4.0
3436,amsterdam-1928,men,57,NED,willem van der steen,3:19:53.00,,Netherlands,NLD,52.5,5.75,Netherlands,NLD,52.5,5.75,Netherlands,NLD,52.5,5.75
3437,amsterdam-1928,men,,ITA,romeo bertini,None,Did not finish,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
3438,amsterdam-1928,men,,LAT,vilis cimmermanis,None,Did not finish,Latvia,LVA,57.0,25.0,Latvia,LVA,57.0,25.0,Latvia,LVA,57.0,25.0
3439,amsterdam-1928,men,,ITA,attilio conton,None,Did not finish,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
3440,amsterdam-1928,men,,ROU,vintilă cristescu,None,Did not finish,Romania,ROU,46.0,25.0,Romania,ROU,46.0,25.0,Romania,ROU,46.0,25.0
3441,amsterdam-1928,men,,SWE,axel a. b. elofs,None,Did not finish,Sweden,SWE,62.0,15.0,Sweden,SWE,62.0,15.0,Sweden,SWE,62.0,15.0
3442,amsterdam-1928,men,,NED,bram groeneweg,None,Did not finish,Netherlands,NLD,52.5,5.75,Netherlands,NLD,52.5,5.75,Netherlands,NLD,52.5,5.75
3443,amsterdam-1928,men,,EST,karl laas,None,Did not finish,Estonia,EST,59.0,26.0,Estonia,EST,59.0,26.0,Estonia,EST,59.0,26.0
3444,amsterdam-1928,men,,DEN,aksel christian madsen,None,Did not finish,Denmark,DNK,56.0,10.0,Denmark,DNK,56.0,10.0,Denmark,DNK,56.0,10.0
3445,amsterdam-1928,men,,ITA,stefano natale,None,Did not finish,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
3446,amsterdam-1928,men,,NED,teun sprong,None,Did not finish,Netherlands,NLD,52.5,5.75,Netherlands,NLD,52.5,5.75,Netherlands,NLD,52.5,5.75
3447,amsterdam-1928,men,,GER,franz wanderer,None,Did not finish,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0
3448,amsterdam-1928,men,,DEN,hans orla emil olsen,None,Did not finish,Denmark,DNK,56.0,10.0,Denmark,DNK,56.0,10.0,Denmark,DNK,56.0,10.0
3449,amsterdam-1928,men,,DEN,holger henry nielsen,None,Did not start,Denmark,DNK,56.0,10.0,Denmark,DNK,56.0,10.0,Denmark,DNK,56.0,10.0
3450,amsterdam-1928,men,,CAN,harold webster,None,Did not start,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
3451,amsterdam-1928,men,,CHI,o. molina,None,Did not start,Chile,CHL,-30.0,-71.0,Chile,CHL,-30.0,-71.0,Chile,CHL,-30.0,-71.0
3452,amsterdam-1928,men,,ESP,dionisio carreras,None,Did not start,Spain,ESP,40.0,-4.0,Spain,ESP,40.0,-4.0,Spain,ESP,40.0,-4.0
3453,amsterdam-1928,men,,FRA,l. nicolas,None,Did not start,France,FRA,46.0,2.0,France,FRA,46.0,2.0,France,FRA,46.0,2.0
3454,amsterdam-1928,men,,FRA,seghir beddari,None,Did not start,France,FRA,46.0,2.0,France,FRA,46.0,2.0,France,FRA,46.0,2.0
3455,amsterdam-1928,men,,LAT,karlis bukass,None,Did not start,Latvia,LVA,57.0,25.0,Latvia,LVA,57.0,25.0,Latvia,LVA,57.0,25.0
3456,amsterdam-1928,men,,HUN,pal kiraly,None,Did not start,Hungary,HUN,47.0,20.0,Hungary,HUN,47.0,20.0,Hungary,HUN,47.0,20.0
3457,amsterdam-1928,men,,HUN,antal lovas,None,Did not start,Hungary,HUN,47.0,20.0,Hungary,HUN,47.0,20.0,Hungary,HUN,47.0,20.0
3458,amsterdam-1928,men,,TCH,karel stastný,None,Did not start,,,,,,,,,,,,
3459,paris-1924,men,G,FIN,albin oskar stenroos,2:41:22.60,,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0
3460,paris-1924,men,S,ITA,romeo bertini,2:47:19.60,,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
3461,paris-1924,men,B,USA,clarence harrison de mar,2:48:14.00,,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
3462,paris-1924,men,4,FIN,lauri a. halonen,2:49:47.40,,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0,Finland,FIN,64.0,26.0
3463,paris-1924,men,5,GBR,samuel ferris,2:52:26.00,,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
3464,paris-1924,men,6,CHI,manuel plaza reyes,2:52:54.00,,Chile,CHL,-30.0,-71.0,Chile,CHL,-30.0,-71.0,Chile,CHL,-30.0,-71.0
3465,paris-1924,men,7,FRA,boughera el ouafi,2:54:19.60,,France,FRA,46.0,2.0,France,FRA,46.0,2.0,France,FRA,46.0,2.0
3466,paris-1924,men,8,SWE,gustav kinn,2:54:33.40,,Sweden,SWE,62.0,15.0,Sweden,SWE,62.0,15.0,Sweden,SWE,62.0,15.0
3467,paris-1924,men,9,ESP,dionisio carreras,2:57:18.40,,Spain,ESP,40.0,-4.0,Spain,ESP,40.0,-4.0,Spain,ESP,40.0,-4.0
3468,paris-1924,men,10,EST,jüri lossman,2:57:54.60,,Estonia,EST,59.0,26.0,Estonia,EST,59.0,26.0,Estonia,EST,59.0,26.0
3469,paris-1924,men,11,DEN,axel jensen,2:58:44.80,,Denmark,DNK,56.0,10.0,Denmark,DNK,56.0,10.0,Denmark,DNK,56.0,10.0
3470,paris-1924,men,12,FRA,jean baptiste manhes,3:00:34.00,,France,FRA,46.0,2.0,France,FRA,46.0,2.0,France,FRA,46.0,2.0
3471,paris-1924,men,13,CAN,jack cuthbert,3:00:44.60,,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
3472,paris-1924,men,14,CAN,victor macauley,3:02:05.40,,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
3473,paris-1924,men,15,BEL,marcel alavoine,3:03:20.00,,Belgium,BEL,50.8333,4.0,Belgium,BEL,50.8333,4.0,Belgium,BEL,50.8333,4.0
3474,paris-1924,men,16,USA,frank e. wendling,3:05:09.80,,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
3475,paris-1924,men,17,GBR,arthur farrimond,3:05:15.00,,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
3476,paris-1924,men,18,USA,frank i. zuna,3:05:52.20,,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
